Id,Weekly_Sales
1_20_2013-07-26,5641.960502361671
1_21_2012-11-02,7516.609776165691
1_21_2012-11-09,7594.68070444201
1_21_2012-11-16,7676.615261988419
1_21_2012-11-23,10960.947913095279
1_21_2012-11-30,11127.505503881603
1_21_2012-12-07,8235.139210634841
1_21_2012-12-14,9737.94994859777
1_21_2012-12-21,11367.81368604214
1_21_2012-12-28,7328.5490754131815
1_21_2013-01-04,5904.547352137092
1_21_2013-01-11,5752.548953527735
1_21_2013-01-18,6037.474239904059
1_21_2013-01-25,5988.1208228117675
1_21_2013-02-01,7004.585401844622
1_21_2013-02-08,7225.491128164918
1_21_2013-02-15,6560.789295616951
1_21_2013-02-22,7327.109939456504
1_21_2013-03-01,7542.415537440016
1_21_2013-03-08,7576.869951305674
1_21_2013-03-15,7518.416452212858
1_21_2013-03-22,7528.88021839793
1_21_2013-03-29,7305.23485448285
1_21_2013-04-05,7671.024732840498
1_21_2013-04-12,7571.723008788789
1_21_2013-04-19,7669.939412171669
1_21_2013-04-26,7328.056884832138
1_21_2013-05-03,9720.926878756733
1_21_2013-05-10,9489.579209478321
1_21_2013-05-17,9373.528433577045
1_21_2013-05-24,9688.921329006986
1_21_2013-05-31,9701.440094574358
1_21_2013-06-07,9805.73199177981
1_21_2013-06-14,9515.574378058389
1_21_2013-06-21,9662.058288938668
1_21_2013-06-28,9591.50890348278
1_21_2013-07-05,9306.586522641801
1_21_2013-07-12,9931.38028524275
1_21_2013-07-19,9795.560574435603
1_21_2013-07-26,9467.130804190509
1_22_2012-11-02,10899.598491110804
1_22_2012-11-09,10909.032480203356
1_22_2012-11-16,10264.798473187582
1_22_2012-11-23,17564.173546965423
1_22_2012-11-30,18842.226261043892
1_22_2012-12-07,11761.72670078656
1_22_2012-12-14,13639.500035820081
1_22_2012-12-21,16578.016831946105
1_22_2012-12-28,11035.040082955376
1_22_2013-01-04,8322.306472556738
1_22_2013-01-11,7574.568574826467
1_22_2013-01-18,7856.206609800548
1_22_2013-01-25,7010.339854539971
1_22_2013-02-01,11435.79163383464
1_22_2013-02-08,12611.732479104116
1_22_2013-02-15,11925.643699578255
1_22_2013-02-22,11840.846612615509
1_22_2013-03-01,10074.01418329568
1_22_2013-03-08,9948.254651605906
1_22_2013-03-15,10450.574085645078
1_22_2013-03-22,10425.344852367703
1_22_2013-03-29,8787.742829076267
1_22_2013-04-05,7714.366788315445
1_22_2013-04-12,7410.544183665355
1_22_2013-04-19,7162.839266727978
1_22_2013-04-26,7030.053607058051
1_22_2013-05-03,7648.664569575889
1_22_2013-05-10,7934.180466380054
1_22_2013-05-17,8369.989333164094
1_22_2013-05-24,8737.322219927119
1_22_2013-05-31,6880.565566004392
1_22_2013-06-07,8541.424636809683
1_22_2013-06-14,8859.990799573348
1_22_2013-06-21,8448.19138937367
1_22_2013-06-28,7716.67592953661
1_22_2013-07-05,9473.10719853135
1_22_2013-07-12,9212.956294939371
1_22_2013-07-19,8069.49945395334
1_22_2013-07-26,7879.1496005610015
1_23_2012-11-02,25410.852782938113
1_23_2012-11-09,25761.470559657006
1_23_2012-11-16,26237.394181977565
1_23_2012-11-23,32777.22185371519
1_23_2012-11-30,35226.51076163585
1_23_2012-12-07,32401.951414209096
1_23_2012-12-14,33922.49616578867
1_23_2012-12-21,45324.59170638302
1_23_2012-12-28,24932.918504075697
1_23_2013-01-04,13848.162190856001
1_23_2013-01-11,14547.387932250313
1_23_2013-01-18,14469.375877646173
1_23_2013-01-25,14049.810066628435
1_23_2013-02-01,23686.98918100013
1_23_2013-02-08,23655.89618588259
1_23_2013-02-15,20281.773890212888
1_23_2013-02-22,22662.314776251438
1_23_2013-03-01,20248.014054683106
1_23_2013-03-08,20187.731700902572
1_23_2013-03-15,21749.57419786167
1_23_2013-03-22,24021.039772138298
1_23_2013-03-29,19752.140984695096
1_23_2013-04-05,19821.96956553497
1_23_2013-04-12,18290.275064506248
1_23_2013-04-19,19226.192454886484
1_23_2013-04-26,17765.827839409005
1_23_2013-05-03,28483.164711200752
1_23_2013-05-10,28182.018551245845
1_23_2013-05-17,29985.6406534151
1_23_2013-05-24,32474.03977188916
1_23_2013-05-31,30447.497710527412
1_23_2013-06-07,31720.07304727455
1_23_2013-06-14,34884.95227065274
1_23_2013-06-21,35226.42002606297
1_23_2013-06-28,33307.41323853065
1_23_2013-07-05,30737.029744585456
1_23_2013-07-12,29860.7552899404
1_23_2013-07-19,26742.374081522998
1_23_2013-07-26,27392.857353937427
1_24_2012-11-02,6529.399218662304
1_24_2012-11-09,6182.143778192057
1_24_2012-11-16,6144.0930015257245
1_24_2012-11-23,11839.483150778238
1_24_2012-11-30,10797.783810320785
1_24_2012-12-07,9013.088155041749
1_24_2012-12-14,9846.163561893403
1_24_2012-12-21,12038.921959322146
1_24_2012-12-28,4862.793946416684
1_24_2013-01-04,2489.6105905237478
1_24_2013-01-11,2523.2057883030757
1_24_2013-01-18,3033.8522283324364
1_24_2013-01-25,2333.7528783868
1_24_2013-02-01,5703.298742672595
1_24_2013-02-08,6134.227636064208
1_24_2013-02-15,4460.677065566984
1_24_2013-02-22,4755.850470790188
1_24_2013-03-01,5122.520088180211
1_24_2013-03-08,5002.084345784519
1_24_2013-03-15,5537.750480020413
1_24_2013-03-22,5005.695800954794
1_24_2013-03-29,4089.9485382663074
1_24_2013-04-05,5294.356182053019
1_24_2013-04-12,4446.008621077649
1_24_2013-04-19,5326.603110208926
1_24_2013-04-26,4062.340842133033
1_24_2013-05-03,11077.133494827964
1_24_2013-05-10,10480.739367272403
1_24_2013-05-17,10151.731911698958
1_24_2013-05-24,12354.580902875525
1_24_2013-05-31,11984.645990205341
1_24_2013-06-07,11395.903111568912
1_24_2013-06-14,11613.92424869054
1_24_2013-06-21,10983.251551243056
1_24_2013-06-28,9748.291395324655
1_24_2013-07-05,12150.674426468926
1_24_2013-07-12,11884.259717272464
1_24_2013-07-19,10778.800627199145
1_24_2013-07-26,10785.438156368251
1_25_2012-11-02,10694.749427286677
1_25_2012-11-09,10490.638974459858
1_25_2012-11-16,10270.784426115864
1_25_2012-11-23,12589.187572175306
1_25_2012-11-30,15125.29849954427
1_25_2012-12-07,12291.792676052388
1_25_2012-12-14,12771.709006302499
1_25_2012-12-21,14587.940991861173
1_25_2012-12-28,8304.388447278116
1_25_2013-01-04,6687.158543099664
1_25_2013-01-11,6994.98853618798
1_25_2013-01-18,7269.111237286096
1_25_2013-01-25,7562.373689280045
1_25_2013-02-01,9692.885539309811
1_25_2013-02-08,10321.951353532075
1_25_2013-02-15,8566.145858137037
1_25_2013-02-22,9698.802031296987
1_25_2013-03-01,10677.999556657192
1_25_2013-03-08,10509.652348651278
1_25_2013-03-15,10532.38299459052
1_25_2013-03-22,10829.597234891617
1_25_2013-03-29,10232.530788823253
1_25_2013-04-05,10926.646433290609
1_25_2013-04-12,10364.954236543868
1_25_2013-04-19,10844.09002855126
1_25_2013-04-26,10821.608119354387
1_25_2013-05-03,11757.297558054699
1_25_2013-05-10,11504.567519202463
1_25_2013-05-17,11534.212716486041
1_25_2013-05-24,12173.587308323391
1_25_2013-05-31,12232.868295199763
1_25_2013-06-07,11496.027855702612
1_25_2013-06-14,12011.559919108706
1_25_2013-06-21,11764.85294504832
1_25_2013-06-28,11382.091912590322
1_25_2013-07-05,10675.29233831224
1_25_2013-07-12,11477.995895827673
1_25_2013-07-19,10562.82134383426
1_25_2013-07-26,11007.159455861007
1_26_2012-11-02,9573.60457517826
1_26_2012-11-09,9258.014345916064
1_26_2012-11-16,8515.708134606983
1_26_2012-11-23,13754.155381042203
1_26_2012-11-30,12746.180346483168
1_26_2012-12-07,9175.22775136249
1_26_2012-12-14,10995.821803959268
1_26_2012-12-21,12702.905044405077
1_26_2012-12-28,4856.993699826304
1_26_2013-01-04,4301.935682143734
1_26_2013-01-11,4572.373801500846
1_26_2013-01-18,5368.658491444446
1_26_2013-01-25,5062.131567418387
1_26_2013-02-01,8016.3333330646965
1_26_2013-02-08,8622.788302149862
1_26_2013-02-15,7109.341900461611
1_26_2013-02-22,8231.331906360176
1_26_2013-03-01,7700.717827978886
1_26_2013-03-08,7664.933942683953
1_26_2013-03-15,7734.73754232619
1_26_2013-03-22,7337.203329434043
1_26_2013-03-29,6731.248721430856
1_26_2013-04-05,8309.736239331647
1_26_2013-04-12,6822.461238337645
1_26_2013-04-19,6929.049575652327
1_26_2013-04-26,7302.864095206576
1_26_2013-05-03,13052.340632994916
1_26_2013-05-10,12796.320157986222
1_26_2013-05-17,12045.356531178484
1_26_2013-05-24,11453.09120031501
1_26_2013-05-31,11887.167703241708
1_26_2013-06-07,11662.842071553781
1_26_2013-06-14,11432.301365740415
1_26_2013-06-21,10746.559114196605
1_26_2013-06-28,9705.33779410025
1_26_2013-07-05,10994.108954933316
1_26_2013-07-12,11237.078244108281
1_26_2013-07-19,10854.933769066383
1_26_2013-07-26,11398.94026967162
1_27_2012-11-02,1658.5379157558755
1_27_2012-11-09,1728.6476235887028
1_27_2012-11-16,1809.4200866962797
1_27_2012-11-23,2703.209323105631
1_27_2012-11-30,4845.123425006812
1_27_2012-12-07,2097.2236062207735
1_27_2012-12-14,3216.902787769161
1_27_2012-12-21,4118.00818213745
1_27_2012-12-28,2236.842394093571
1_27_2013-01-04,1711.7523452534074
1_27_2013-01-11,1653.546123441354
1_27_2013-01-18,1192.9387591412024
1_27_2013-01-25,1023.0720452882354
1_27_2013-02-01,1727.021943256947
1_27_2013-02-08,1925.4827369063512
1_27_2013-02-15,1865.6335450545564
1_27_2013-02-22,1776.9060917765303
1_27_2013-03-01,1533.6798480048792
1_27_2013-03-08,1530.7888280089714
1_27_2013-03-15,1580.6426536813046
1_27_2013-03-22,1618.7251823784763
1_27_2013-03-29,1558.0241250934992
1_27_2013-04-05,1462.8356066056463
1_27_2013-04-12,1071.6931955381306
1_27_2013-04-19,878.4255760846966
1_27_2013-04-26,1180.2705011247417
1_27_2013-05-03,1554.7491736019413
1_27_2013-05-10,1670.5284803611814
1_27_2013-05-17,1614.8222590185487
1_27_2013-05-24,1762.2627273723488
1_27_2013-05-31,1724.005739212821
1_27_2013-06-07,1846.7147685492384
1_27_2013-06-14,1864.9026649002344
1_27_2013-06-21,1706.1604520187434
1_27_2013-06-28,990.6698464095967
1_27_2013-07-05,1890.860416685824
1_27_2013-07-12,1971.5980876063063
1_27_2013-07-19,1612.212297719071
1_27_2013-07-26,1511.7262308746094
1_28_2012-11-02,1028.9303142239485
1_28_2012-11-09,1048.9220906964115
1_28_2012-11-16,1108.4269172139814
1_28_2012-11-23,741.8430758370143
1_28_2012-11-30,1026.3763944760206
1_28_2012-12-07,948.6753925056894
1_28_2012-12-14,1101.901295738839
1_28_2012-12-21,1383.262730898508
1_28_2012-12-28,910.4391633370459
1_28_2013-01-04,553.5663950418268
1_28_2013-01-11,462.0794500994897
1_28_2013-01-18,499.5519267986039
1_28_2013-01-25,297.64942462129017
1_28_2013-02-01,759.9594704241359
1_28_2013-02-08,672.8639151307983
1_28_2013-02-15,769.2649121325157
1_28_2013-02-22,788.6195885991701
1_28_2013-03-01,818.7854420730654
1_28_2013-03-08,742.0173015131813
1_28_2013-03-15,630.7850793501824
1_28_2013-03-22,521.6372766460443
1_28_2013-03-29,554.4983136330803
1_28_2013-04-05,472.7798108157264
1_28_2013-04-12,462.1055324297338
1_28_2013-04-19,359.98324239874574
1_28_2013-04-26,499.6013997567883
1_28_2013-05-03,780.8888003237716
1_28_2013-05-10,731.5589553537754
1_28_2013-05-17,662.9010531236937
1_28_2013-05-24,265.4873710332028
1_28_2013-05-31,685.863446707935
1_28_2013-06-07,846.835142175952
1_28_2013-06-14,634.2746254127243
1_28_2013-06-21,620.3956015613455
1_28_2013-06-28,-30.50222321873261
1_28_2013-07-05,15.527627985519954
1_28_2013-07-12,574.5994391985025
1_28_2013-07-19,637.418333536137
1_28_2013-07-26,654.9885426903254
1_29_2012-11-02,4932.870356409155
1_29_2012-11-09,5082.369854635562
1_29_2012-11-16,4700.258241047484
1_29_2012-11-23,8218.619654395241
1_29_2012-11-30,11119.565904336934
1_29_2012-12-07,6615.199465046495
1_29_2012-12-14,8072.474188974289
1_29_2012-12-21,11278.757899173923
1_29_2012-12-28,6027.204032600982
1_29_2013-01-04,4590.0311522721995
1_29_2013-01-11,4099.162247538334
1_29_2013-01-18,3659.9458170929142
1_29_2013-01-25,3140.769093125566
1_29_2013-02-01,5408.556489110467
1_29_2013-02-08,6204.907776510693
1_29_2013-02-15,5803.879320652866
1_29_2013-02-22,5518.8527326805715
1_29_2013-03-01,4235.202670345756
1_29_2013-03-08,4170.75229455362
1_29_2013-03-15,4313.118983603017
1_29_2013-03-22,4799.499231574232
1_29_2013-03-29,3747.4179830925
1_29_2013-04-05,4068.210425501296
1_29_2013-04-12,3674.1467609993524
1_29_2013-04-19,3993.5674927487084
1_29_2013-04-26,3237.5193443602757
1_29_2013-05-03,5207.647002049683
1_29_2013-05-10,5288.260423531282
1_29_2013-05-17,5705.253966262454
1_29_2013-05-24,5662.5144173330655
1_29_2013-05-31,4751.585997997086
1_29_2013-06-07,4926.62592197598
1_29_2013-06-14,5573.6405505625235
1_29_2013-06-21,5164.835804754746
1_29_2013-06-28,4076.8751520577416
1_29_2013-07-05,5530.165368963054
1_29_2013-07-12,5342.777435059881
1_29_2013-07-19,4638.381002746642
1_29_2013-07-26,4375.114770174488
1_30_2012-11-02,2828.168345075989
1_30_2012-11-09,2959.509178055479
1_30_2012-11-16,2939.0243372960867
1_30_2012-11-23,2732.992009242555
1_30_2012-11-30,2350.146910225448
1_30_2012-12-07,3006.5140371702437
1_30_2012-12-14,3082.796771671479
1_30_2012-12-21,3496.4024469310225
1_30_2012-12-28,2799.4997483208904
1_30_2013-01-04,2168.390857954479
1_30_2013-01-11,2464.4633201973015
1_30_2013-01-18,2400.4030986250073
1_30_2013-01-25,2498.909252776996
1_30_2013-02-01,3758.7866336938905
1_30_2013-02-08,3831.9865699081993
1_30_2013-02-15,3417.066178641391
1_30_2013-02-22,3832.9095370040955
1_30_2013-03-01,4010.523248530715
1_30_2013-03-08,3775.7982654294383
1_30_2013-03-15,3784.0629760624097
1_30_2013-03-22,4063.567053144584
1_30_2013-03-29,3606.4289037692984
1_30_2013-04-05,3244.407026295106
1_30_2013-04-12,3516.492554337671
1_30_2013-04-19,3488.7484415616136
1_30_2013-04-26,3237.526987908605
1_30_2013-05-03,4390.923574004951
1_30_2013-05-10,4336.949010802975
1_30_2013-05-17,4360.8343859855
1_30_2013-05-24,4083.766837724516
1_30_2013-05-31,4377.431422969783
1_30_2013-06-07,4709.340799437581
1_30_2013-06-14,4591.614963466123
1_30_2013-06-21,4470.819598643594
1_30_2013-06-28,4406.449077049733
1_30_2013-07-05,4065.5473488352322
1_30_2013-07-12,4257.966096510147
1_30_2013-07-19,4254.871769584968
1_30_2013-07-26,4798.33066190352
1_31_2012-11-02,2255.4735935930626
1_31_2012-11-09,2231.672005929155
1_31_2012-11-16,2120.00794768134
1_31_2012-11-23,3116.493014761392
1_31_2012-11-30,3454.6489427955407
1_31_2012-12-07,2955.971675561247
1_31_2012-12-14,3648.98508324542
1_31_2012-12-21,4245.184512660968
1_31_2012-12-28,2072.847553305927
1_31_2013-01-04,1580.833808671295
1_31_2013-01-11,1439.73038101734
1_31_2013-01-18,1591.1763751094534
1_31_2013-01-25,1178.7787542455858
1_31_2013-02-01,1990.7926679102472
1_31_2013-02-08,1854.7181969619555
1_31_2013-02-15,1354.579151620287
1_31_2013-02-22,1687.3569912214118
1_31_2013-03-01,1990.1770273551745
1_31_2013-03-08,2072.856883144875
1_31_2013-03-15,2014.9873634193368
1_31_2013-03-22,2032.460813183358
1_31_2013-03-29,1633.3838647324042
1_31_2013-04-05,1330.2162967069812
1_31_2013-04-12,1607.118671356165
1_31_2013-04-19,1465.8490173832472
1_31_2013-04-26,1279.2623591957079
1_31_2013-05-03,6679.52478821827
1_31_2013-05-10,6612.9376917143245
1_31_2013-05-17,6512.021573701713
1_31_2013-05-24,6877.871848581376
1_31_2013-05-31,7001.597654720612
1_31_2013-06-07,7049.6442876648
1_31_2013-06-14,6916.021171085605
1_31_2013-06-21,7018.600820025063
1_31_2013-06-28,6635.366522581882
1_31_2013-07-05,6814.525401079598
1_31_2013-07-12,7399.478127647534
1_31_2013-07-19,7027.052485904173
1_31_2013-07-26,7298.08814814418
1_32_2012-11-02,7660.80048318491
1_32_2012-11-09,7696.072551656717
1_32_2012-11-16,8493.114150002039
1_32_2012-11-23,8951.652151316819
1_32_2012-11-30,17082.92095725569
1_32_2012-12-07,10629.594213606137
1_32_2012-12-14,15643.743155509352
1_32_2012-12-21,23741.191575928227
1_32_2012-12-28,12416.309679885617
1_32_2013-01-04,6850.986301348216
1_32_2013-01-11,7043.1448677535045
1_32_2013-01-18,5879.57873688763
1_32_2013-01-25,5181.656412441272
1_32_2013-02-01,11653.8524107954
1_32_2013-02-08,10916.215054073058
1_32_2013-02-15,14399.347603929362
1_32_2013-02-22,11418.649283533636
1_32_2013-03-01,8093.92745522735
1_32_2013-03-08,8219.008665514815
1_32_2013-03-15,9270.901365813208
1_32_2013-03-22,8208.438543907383
1_32_2013-03-29,6761.113154089794
1_32_2013-04-05,7107.111535905008
1_32_2013-04-12,7527.462753113582
1_32_2013-04-19,7409.176805650251
1_32_2013-04-26,6877.499040276271
1_32_2013-05-03,8184.118896025781
1_32_2013-05-10,8686.705476913196
1_32_2013-05-17,11562.26636334334
1_32_2013-05-24,9592.162661296685
1_32_2013-05-31,7785.761271415739
1_32_2013-06-07,8387.046288457672
1_32_2013-06-14,9572.13961712793
1_32_2013-06-21,9174.698452522049
1_32_2013-06-28,8564.528212131378
1_32_2013-07-05,8011.134587630789
1_32_2013-07-12,9464.169484844435
1_32_2013-07-19,7674.92360089637
1_32_2013-07-26,7239.325378658441
1_33_2012-11-02,6522.447439356452
1_33_2012-11-09,6614.445486536337
1_33_2012-11-16,6410.849935188745
1_33_2012-11-23,11472.081688486984
1_33_2012-11-30,11285.162123216785
1_33_2012-12-07,7812.373129443531
1_33_2012-12-14,9595.176580823234
1_33_2012-12-21,12184.75561971347
1_33_2012-12-28,4618.284308805199
1_33_2013-01-04,2850.5592188554447
1_33_2013-01-11,2818.714416154188
1_33_2013-01-18,3152.685213142172
1_33_2013-01-25,2541.8586293240955
1_33_2013-02-01,5423.83694943945
1_33_2013-02-08,6407.075817703864
1_33_2013-02-15,4519.065238499094
1_33_2013-02-22,5336.882893381713
1_33_2013-03-01,5288.719807989534
1_33_2013-03-08,5418.698928569456
1_33_2013-03-15,5442.267099235101
1_33_2013-03-22,5448.276812647733
1_33_2013-03-29,4475.565121337247
1_33_2013-04-05,5489.816372868429
1_33_2013-04-12,5028.08904599364
1_33_2013-04-19,5281.731648941908
1_33_2013-04-26,4363.721489579669
1_33_2013-05-03,10855.743697996859
1_33_2013-05-10,11020.654612034508
1_33_2013-05-17,10729.590360714059
1_33_2013-05-24,11253.405951593857
1_33_2013-05-31,10852.700306420775
1_33_2013-06-07,11361.92202380302
1_33_2013-06-14,11418.722251598632
1_33_2013-06-21,10869.48250066001
1_33_2013-06-28,10277.846486764032
1_33_2013-07-05,11192.670737570832
1_33_2013-07-12,11232.732578846733
1_33_2013-07-19,10533.512936812474
1_33_2013-07-26,10054.205685072278
1_34_2012-11-02,12492.757350861719
1_34_2012-11-09,12001.656807855235
1_34_2012-11-16,10293.911671155813
1_34_2012-11-23,13720.88578600533
1_34_2012-11-30,17261.176026828325
1_34_2012-12-07,14653.710885532957
1_34_2012-12-14,14496.40817712278
1_34_2012-12-21,17855.27147112761
1_34_2012-12-28,10032.356710056443
1_34_2013-01-04,6868.399224486154
1_34_2013-01-11,7457.240417477017
1_34_2013-01-18,7511.630393279613
1_34_2013-01-25,7749.13379282267
1_34_2013-02-01,15832.563342280937
1_34_2013-02-08,14144.159212120356
1_34_2013-02-15,11699.039718014865
1_34_2013-02-22,13767.141929423398
1_34_2013-03-01,14212.026676583002
1_34_2013-03-08,13200.298846056296
1_34_2013-03-15,15226.684555385775
1_34_2013-03-22,15882.99973161682
1_34_2013-03-29,12602.098102308491
1_34_2013-04-05,12885.09951501267
1_34_2013-04-12,13227.261675394555
1_34_2013-04-19,14261.717682040744
1_34_2013-04-26,13428.738909394291
1_34_2013-05-03,21347.666973266383
1_34_2013-05-10,20085.29568163671
1_34_2013-05-17,21314.525758230724
1_34_2013-05-24,22342.777732484934
1_34_2013-05-31,21501.45907736061
1_34_2013-06-07,20351.723384916906
1_34_2013-06-14,22951.078257984405
1_34_2013-06-21,21587.664329916075
1_34_2013-06-28,20168.64382521099
1_34_2013-07-05,21471.977782704227
1_34_2013-07-12,21180.255700871705
1_34_2013-07-19,18448.325240313607
1_34_2013-07-26,19732.23379414754
1_35_2012-11-02,2928.714773846102
1_35_2012-11-09,2893.4194475219215
1_35_2012-11-16,2900.64561020935
1_35_2012-11-23,3089.711524463535
1_35_2012-11-30,3105.7243139473226
1_35_2012-12-07,2782.927753905134
1_35_2012-12-14,3282.5484404552017
1_35_2012-12-21,3235.5112316937716
1_35_2012-12-28,2174.925857637317
1_35_2013-01-04,1725.7912824947198
1_35_2013-01-11,1987.3902197914933
1_35_2013-01-18,1847.1363128666433
1_35_2013-01-25,1974.980436529475
1_35_2013-02-01,2879.1772847408592
1_35_2013-02-08,2976.9376325634025
1_35_2013-02-15,2667.3289273080395
1_35_2013-02-22,2979.1303223343007
1_35_2013-03-01,2895.672828697798
1_35_2013-03-08,2757.7794213921957
1_35_2013-03-15,2954.6863991957907
1_35_2013-03-22,3277.391070135645
1_35_2013-03-29,2697.0783854272718
1_35_2013-04-05,2688.7516909772235
1_35_2013-04-12,2830.798162206336
1_35_2013-04-19,2825.812131660164
1_35_2013-04-26,2622.1377234186316
1_35_2013-05-03,3371.5557425755173
1_35_2013-05-10,3536.455804090599
1_35_2013-05-17,3584.5320330650125
1_35_2013-05-24,3414.6943282095963
1_35_2013-05-31,3286.185302045471
1_35_2013-06-07,3366.992850665447
1_35_2013-06-14,3395.9793992953128
1_35_2013-06-21,3342.245242665671
1_35_2013-06-28,2904.8867943824785
1_35_2013-07-05,2754.3613991318693
1_35_2013-07-12,3151.916742752915
1_35_2013-07-19,2835.075002915316
1_35_2013-07-26,3113.397732452321
1_36_2012-11-02,1914.455987492576
